revision_id,product_sk,mrp,selling_price,effective_from,effective_to
503794,2074,556.58,496.95,2022-01-01,2023-07-01
503795,2074,610.96,545.5,2023-07-02,2023-09-07
503796,2074,670.17,598.37,2023-09-08,2024-08-31
503797,2074,659.74,589.05,2024-09-01,2024-09-10
503798,2074,633.02,565.2,2024-09-11,9999-12-31
503799,2075,153.38,136.95,2022-01-01,2024-06-13
503800,2075,153.68,137.21,2024-06-14,2024-09-20
503801,2075,156.59,139.81,2024-09-21,9999-12-31
503802,2076,48.1,42.95,2022-01-01,2024-03-03
503803,2076,51.64,46.11,2024-03-04,2024-04-15
503804,2076,56.75,50.67,2024-04-16,2024-08-06
503805,2076,60.44,53.96,2024-08-07,2024-09-11
503806,2076,61.53,54.94,2024-09-12,9999-12-31
503807,2077,1365.22,1218.95,2022-01-01,2023-09-23
503808,2077,1536.79,1372.13,2023-09-24,2023-12-04
503809,2077,1674.79,1495.35,2023-12-05,2024-07-28
503810,2077,1807.09,1613.47,2024-07-29,9999-12-31
503811,2078,171.3,152.95,2022-01-01,2023-08-05
503812,2078,182.63,163.06,2023-08-06,2024-02-28
503813,2078,182.08,162.57,2024-02-29,9999-12-31
503814,2079,50.34,44.95,2022-01-01,2023-10-22
503815,2079,53.61,47.87,2023-10-23,9999-12-31
503816,2080,1567.94,1399.95,2022-01-01,2024-01-19
503817,2080,1472.16,1314.43,2024-01-20,9999-12-31
503818,2081,312.42,278.95,2022-01-01,2024-01-24
503819,2081,339.86,303.45,2024-01-25,2024-05-30
503820,2081,364.39,325.35,2024-05-31,9999-12-31
503821,2082,157.86,140.95,2022-01-01,2023-09-13
503822,2082,155.9,139.2,2023-09-14,2024-02-01
503823,2082,164.84,147.18,2024-02-02,2024-10-24
503824,2082,157.1,140.27,2024-10-25,9999-12-31
503825,2083,73.86,65.95,2022-01-01,2024-09-06
503826,2083,85.37,76.22,2024-09-07,2024-10-17
503827,2083,91.92,82.07,2024-10-18,9999-12-31
503828,2084,253.06,225.95,2022-01-01,2024-02-05
503829,2084,273.07,243.81,2024-02-06,2024-07-22
503830,2084,286.03,255.38,2024-07-23,2024-07-29
503831,2084,321.54,287.09,2024-07-30,9999-12-31
503832,2085,337.06,300.95,2022-01-01,2023-12-09
503833,2085,282.03,251.81,2023-12-10,2024-03-18
503834,2085,298.12,266.18,2024-03-19,2024-10-27
503835,2085,288.68,257.75,2024-10-28,9999-12-31
503836,2086,546.5,487.95,2022-01-01,2023-02-06
503837,2086,555.92,496.36,2023-02-07,2023-04-04
503838,2086,582.21,519.83,2023-04-05,2024-10-06
503839,2086,599.54,535.3,2024-10-07,2024-10-16
503840,2086,630.3,562.77,2024-10-17,9999-12-31
503841,2087,1377.54,1229.95,2022-01-01,2023-07-11
503842,2087,1445.65,1290.76,2023-07-12,2024-07-30
503843,2087,1382.16,1234.07,2024-07-31,2024-10-14
503844,2087,1265.3,1129.73,2024-10-15,9999-12-31
503845,2088,116.42,103.95,2022-01-01,2023-05-11
503846,2088,115.39,103.03,2023-05-12,2023-09-04
503847,2088,118.07,105.42,2023-09-05,2023-12-10
503848,2088,112.6,100.54,2023-12-11,2024-02-24
503849,2088,121.48,108.46,2024-02-25,9999-12-31
503850,2089,97.38,86.95,2022-01-01,2023-06-25
503851,2089,103.57,92.47,2023-06-26,2024-04-12
503852,2089,120.85,107.9,2024-04-13,2024-04-21
503853,2089,126.92,113.32,2024-04-22,2024-05-20
503854,2089,134.0,119.64,2024-05-21,9999-12-31
503855,2090,464.74,414.95,2022-01-01,2024-03-06
503856,2090,480.08,428.64,2024-03-07,2024-03-11
503857,2090,495.42,442.34,2024-03-12,2024-09-21
503858,2090,524.54,468.34,2024-09-22,9999-12-31
503859,2091,296.74,264.95,2022-01-01,2023-10-15
503860,2091,308.46,275.41,2023-10-16,2024-04-01
503861,2091,325.54,290.66,2024-04-02,2024-10-02
503862,2091,346.89,309.72,2024-10-03,9999-12-31
503863,2092,138.82,123.95,2022-01-01,2024-01-01
503864,2092,143.91,128.49,2024-01-02,9999-12-31
503865,2093,237.38,211.95,2022-01-01,2023-03-26
503866,2093,230.2,205.54,2023-03-27,2023-12-01
503867,2093,251.04,224.14,2023-12-02,2023-12-30
503868,2093,252.21,225.19,2023-12-31,9999-12-31
503869,2094,395.3,352.95,2022-01-01,2023-07-22
503870,2094,390.07,348.28,2023-07-23,2023-11-04
503871,2094,407.34,363.7,2023-11-05,2024-08-08
503872,2094,458.72,409.57,2024-08-09,9999-12-31
503873,2095,279.94,249.95,2022-01-01,2024-01-28
503874,2095,306.08,273.29,2024-01-29,2024-02-02
503875,2095,332.28,296.68,2024-02-03,2024-03-27
503876,2095,349.91,312.42,2024-03-28,2024-04-11
503877,2095,369.61,330.01,2024-04-12,9999-12-31
503878,2096,379.62,338.95,2022-01-01,2024-07-18
503879,2096,412.08,367.93,2024-07-19,9999-12-31
503880,2097,209.38,186.95,2022-01-01,2024-10-20
503881,2097,210.02,187.52,2024-10-21,2024-11-03
503882,2097,238.6,213.04,2024-11-04,9999-12-31
503883,2098,201.54,179.95,2022-01-01,2024-02-16
503884,2098,206.82,184.66,2024-02-17,2024-04-12
503885,2098,204.48,182.57,2024-04-13,2024-06-26
503886,2098,206.46,184.34,2024-06-27,2024-08-26
503887,2098,216.31,193.13,2024-08-27,9999-12-31
503888,2099,375.14,334.95,2022-01-01,2024-01-18
503889,2099,388.89,347.22,2024-01-19,9999-12-31
503890,2100,257.54,229.95,2022-01-01,2023-04-17
503891,2100,278.98,249.09,2023-04-18,2023-11-20
503892,2100,316.49,282.58,2023-11-21,2024-07-07
503893,2100,303.53,271.01,2024-07-08,9999-12-31
503894,2101,732.42,653.95,2022-01-01,2023-11-20
503895,2101,766.38,684.27,2023-11-21,2023-12-31
503896,2101,791.15,706.38,2024-01-01,2024-06-23
503897,2101,854.83,763.24,2024-06-24,9999-12-31
503898,2102,183.62,163.95,2022-01-01,2024-09-14
503899,2102,187.43,167.35,2024-09-15,9999-12-31
503900,2103,251.94,224.95,2022-01-01,2023-09-29
503901,2103,270.98,241.95,2023-09-30,9999-12-31
503902,2104,90.66,80.95,2022-01-01,2023-07-10
503903,2104,97.08,86.68,2023-07-11,2023-10-15
503904,2104,96.11,85.81,2023-10-16,2024-01-08
503905,2104,101.54,90.66,2024-01-09,2024-02-07
503906,2104,103.32,92.25,2024-02-08,9999-12-31
503907,2105,58.18,51.95,2022-01-01,2023-11-15
503908,2105,61.79,55.17,2023-11-16,2024-06-03
503909,2105,64.46,57.55,2024-06-04,2024-09-28
503910,2105,63.21,56.44,2024-09-29,9999-12-31
503911,2106,1502.98,1341.95,2022-01-01,2024-01-23
503912,2106,1530.91,1366.88,2024-01-24,9999-12-31
503913,2107,231.78,206.95,2022-01-01,2024-07-22
503914,2107,221.61,197.87,2024-07-23,9999-12-31
503915,2108,63.78,56.95,2022-01-01,2024-01-31
503916,2108,67.92,60.64,2024-02-01,2024-02-11
503917,2108,76.12,67.96,2024-02-12,2024-08-29
503918,2108,82.44,73.61,2024-08-30,9999-12-31
503919,2109,257.54,229.95,2022-01-01,2024-07-10
503920,2109,288.61,257.69,2024-07-11,9999-12-31
503921,2110,502.82,448.95,2022-01-01,2023-06-04
503922,2110,524.65,468.44,2023-06-05,2024-05-28
503923,2110,571.63,510.38,2024-05-29,9999-12-31
503924,2111,833.22,743.95,2022-01-01,2023-10-27
503925,2111,821.59,733.56,2023-10-28,2024-03-22
503926,2111,846.22,755.55,2024-03-23,2024-07-30
503927,2111,828.77,739.97,2024-07-31,2024-10-13
503928,2111,825.88,737.39,2024-10-14,9999-12-31
503929,2112,190.34,169.95,2022-01-01,2023-07-08
503930,2112,192.05,171.47,2023-07-09,2023-07-22
503931,2112,206.82,184.66,2023-07-23,2023-08-14
503932,2112,216.03,192.88,2023-08-15,2024-01-27
503933,2112,249.5,222.77,2024-01-28,9999-12-31
503934,2113,244.1,217.95,2022-01-01,2023-07-24
503935,2113,275.06,245.59,2023-07-25,9999-12-31
503936,2114,321.38,286.95,2022-01-01,2024-08-23
503937,2114,318.61,284.47,2024-08-24,9999-12-31
503938,2115,676.42,603.95,2022-01-01,2023-04-19
503939,2115,737.87,658.81,2023-04-20,2023-10-24
503940,2115,813.37,726.22,2023-10-25,2023-11-19
503941,2115,826.95,738.35,2023-11-20,2024-07-01
503942,2115,841.2,751.07,2024-07-02,9999-12-31
503943,2116,108.58,96.95,2022-01-01,2023-09-24
503944,2116,117.32,104.75,2023-09-25,2023-11-11
503945,2116,116.42,103.95,2023-11-12,2024-02-04
503946,2116,132.9,118.66,2024-02-05,9999-12-31
503947,2117,111.94,99.95,2022-01-01,2023-07-26
503948,2117,105.72,94.39,2023-07-27,2023-10-06
503949,2117,113.38,101.23,2023-10-07,2024-03-13
503950,2117,119.67,106.85,2024-03-14,9999-12-31
503951,2118,77.22,68.95,2022-01-01,2024-06-26
503952,2118,78.14,69.77,2024-06-27,9999-12-31
503953,2119,181.38,161.95,2022-01-01,2024-04-06
503954,2119,189.18,168.91,2024-04-07,2024-04-10
503955,2119,191.95,171.38,2024-04-11,2024-07-03
503956,2119,199.55,178.17,2024-07-04,2024-08-08
503957,2119,224.53,200.47,2024-08-09,9999-12-31
503958,2120,96.26,85.95,2022-01-01,2023-01-21
503959,2120,102.78,91.77,2023-01-22,2023-03-07
503960,2120,99.59,88.92,2023-03-08,2023-08-20
503961,2120,106.39,94.99,2023-08-21,2024-10-29
503962,2120,117.05,104.51,2024-10-30,9999-12-31
503963,2121,493.86,440.95,2022-01-01,2024-01-28
503964,2121,482.1,430.45,2024-01-29,2024-05-18
503965,2121,544.85,486.47,2024-05-19,9999-12-31
503966,2122,283.3,252.95,2022-01-01,2023-09-24
503967,2122,299.5,267.41,2023-09-25,9999-12-31
503968,2123,144.42,128.95,2022-01-01,2023-05-24
503969,2123,146.8,131.07,2023-05-25,2023-08-14
503970,2123,146.54,130.84,2023-08-15,2024-07-03
503971,2123,143.27,127.92,2024-07-04,2024-11-12
503972,2123,153.26,136.84,2024-11-13,9999-12-31
503973,2124,503.94,449.95,2022-01-01,2024-02-12
503974,2124,548.56,489.79,2024-02-13,2024-07-10
503975,2124,593.79,530.17,2024-07-11,2024-07-27
503976,2124,644.73,575.65,2024-07-28,9999-12-31
503977,2125,621.54,554.95,2022-01-01,2024-04-26
503978,2125,653.87,583.81,2024-04-27,2024-08-07
503979,2125,728.95,650.85,2024-08-08,9999-12-31
503980,2126,344.9,307.95,2022-01-01,2024-06-05
503981,2126,352.64,314.86,2024-06-06,2024-07-25
503982,2126,388.68,347.04,2024-07-26,9999-12-31
503983,2127,27.94,24.95,2022-01-01,2023-08-26
503984,2127,30.21,26.97,2023-08-27,2023-11-05
503985,2127,33.08,29.54,2023-11-06,2024-06-01
503986,2127,33.34,29.77,2024-06-02,9999-12-31
503987,2128,148.9,132.95,2022-01-01,2023-11-12
503988,2128,158.03,141.1,2023-11-13,2023-11-27
503989,2128,149.04,133.07,2023-11-28,9999-12-31
503990,2129,209.38,186.95,2022-01-01,2023-09-18
503991,2129,220.88,197.21,2023-09-19,9999-12-31
503992,2130,113.06,100.95,2022-01-01,2023-03-29
503993,2130,119.59,106.78,2023-03-30,2023-05-01
503994,2130,129.21,115.37,2023-05-02,2023-06-16
503995,2130,146.76,131.04,2023-06-17,2023-08-01
503996,2130,162.28,144.89,2023-08-02,9999-12-31
503997,2131,259.78,231.95,2022-01-01,2024-11-06
503998,2131,274.38,244.98,2024-11-07,9999-12-31
503999,2132,98.5,87.95,2022-01-01,2023-08-20
504000,2132,104.07,92.92,2023-08-21,2023-10-21
504001,2132,112.71,100.63,2023-10-22,2024-04-01
504002,2132,122.33,109.22,2024-04-02,9999-12-31
504003,2133,984.42,878.95,2022-01-01,2023-06-03
504004,2133,1033.96,923.18,2023-06-04,2023-08-04
504005,2133,1107.53,988.87,2023-08-05,2023-10-09
504006,2133,1146.68,1023.82,2023-10-10,2024-08-28
504007,2133,1111.16,992.11,2024-08-29,9999-12-31
504008,2134,1317.06,1175.95,2022-01-01,2024-07-04
504009,2134,1283.54,1146.02,2024-07-05,9999-12-31
504010,2135,245.22,218.95,2022-01-01,2023-12-09
504011,2135,270.59,241.6,2023-12-10,2023-12-31
504012,2135,282.6,252.32,2024-01-01,9999-12-31
504013,2136,340.42,303.95,2022-01-01,2024-11-02
504014,2136,351.42,313.77,2024-11-03,9999-12-31
504015,2137,1534.34,1369.95,2022-01-01,2023-05-21
504016,2137,1707.6,1524.64,2023-05-22,2023-05-27
504017,2137,2058.75,1838.17,2023-05-28,2023-08-31
504018,2137,2074.69,1852.4,2023-09-01,2024-11-07
504019,2137,2200.46,1964.7,2024-11-08,9999-12-31
504020,2138,997.86,890.95,2022-01-01,2023-03-08
504021,2138,1101.6,983.57,2023-03-09,2024-03-07
504022,2138,1173.55,1047.81,2024-03-08,2024-10-16
504023,2138,1220.83,1090.03,2024-10-17,2024-11-04
504024,2138,1334.79,1191.78,2024-11-05,9999-12-31
504025,2139,395.3,352.95,2022-01-01,2023-08-24
504026,2139,438.72,391.71,2023-08-25,9999-12-31
504027,2140,269.86,240.95,2022-01-01,2023-11-14
504028,2140,290.85,259.69,2023-11-15,2024-02-12
504029,2140,290.74,259.59,2024-02-13,2024-03-29
504030,2140,303.9,271.34,2024-03-30,2024-08-23
504031,2140,304.56,271.93,2024-08-24,9999-12-31
504032,2141,381.86,340.95,2022-01-01,2024-05-03
504033,2141,400.01,357.15,2024-05-04,9999-12-31
504034,2142,207.14,184.95,2022-01-01,2024-10-04
504035,2142,212.49,189.72,2024-10-05,9999-12-31
504036,2143,203.78,181.95,2022-01-01,2023-09-11
504037,2143,223.27,199.35,2023-09-12,2024-01-05
504038,2143,237.38,211.95,2024-01-06,2024-04-03
504039,2143,241.29,215.44,2024-04-04,2024-10-05
504040,2143,251.48,224.54,2024-10-06,9999-12-31
504041,2144,95.14,84.95,2022-01-01,2023-07-20
504042,2144,92.83,82.88,2023-07-21,2023-11-09
504043,2144,92.08,82.21,2023-11-10,2024-01-02
504044,2144,97.44,87.0,2024-01-03,2024-08-04
504045,2144,108.61,96.97,2024-08-05,9999-12-31
504046,2145,126.5,112.95,2022-01-01,2023-10-11
504047,2145,124.43,111.1,2023-10-12,2024-02-14
504048,2145,143.88,128.46,2024-02-15,9999-12-31
504049,2146,101.86,90.95,2022-01-01,2023-07-02
504050,2146,107.53,96.01,2023-07-03,2023-07-04
504051,2146,115.61,103.22,2023-07-05,2024-07-22
504052,2146,118.7,105.98,2024-07-23,9999-12-31
504053,2147,81.7,72.95,2022-01-01,2023-08-14
504054,2147,94.24,84.14,2023-08-15,2023-08-25
504055,2147,91.0,81.25,2023-08-26,2024-02-27
504056,2147,100.05,89.33,2024-02-28,2024-06-03
504057,2147,115.96,103.54,2024-06-04,9999-12-31
504058,2148,721.22,643.95,2022-01-01,2023-10-02
504059,2148,739.61,660.37,2023-10-03,2024-07-04
504060,2148,725.8,648.04,2024-07-05,9999-12-31
504061,2149,430.02,383.95,2022-01-01,2023-12-04
504062,2149,413.13,368.87,2023-12-05,9999-12-31
504063,2150,108.58,96.95,2022-01-01,2023-06-23
504064,2150,102.52,91.54,2023-06-24,2023-09-01
504065,2150,104.0,92.86,2023-09-02,2023-10-08
504066,2150,106.79,95.35,2023-10-09,2024-11-07
504067,2150,114.07,101.85,2024-11-08,9999-12-31
504068,2151,1161.38,1036.95,2022-01-01,2024-02-10
504069,2151,1263.73,1128.33,2024-02-11,2024-02-14
504070,2151,1319.47,1178.1,2024-02-15,2024-08-23
504071,2151,1341.3,1197.59,2024-08-24,2024-08-29
504072,2151,1306.47,1166.49,2024-08-30,9999-12-31
504073,2152,242.98,216.95,2022-01-01,2023-12-03
504074,2152,242.79,216.78,2023-12-04,2023-12-09
504075,2152,243.14,217.09,2023-12-10,9999-12-31
504076,2153,696.58,621.95,2022-01-01,2024-05-14
504077,2153,717.36,640.5,2024-05-15,9999-12-31
504078,2154,171.3,152.95,2022-01-01,2023-02-13
504079,2154,162.75,145.31,2023-02-14,2024-08-18
504080,2154,161.34,144.05,2024-08-19,2024-10-24
504081,2154,169.74,151.55,2024-10-25,9999-12-31
504082,2155,228.42,203.95,2022-01-01,2023-09-19
504083,2155,221.94,198.16,2023-09-20,2023-10-19
504084,2155,240.04,214.32,2023-10-20,2023-10-26
504085,2155,244.88,218.64,2023-10-27,2024-04-05
504086,2155,264.77,236.4,2024-04-06,9999-12-31
504087,2156,145.54,129.95,2022-01-01,2024-05-12
504088,2156,146.59,130.88,2024-05-13,2024-09-03
504089,2156,151.94,135.66,2024-09-04,2024-09-08
504090,2156,156.76,139.96,2024-09-09,9999-12-31
504091,2157,95.14,84.95,2022-01-01,2024-05-02
504092,2157,93.81,83.76,2024-05-03,2024-08-14
504093,2157,104.93,93.69,2024-08-15,9999-12-31
504094,2158,1516.42,1353.95,2022-01-01,2023-03-06
504095,2158,1556.81,1390.01,2023-03-07,2023-03-09
504096,2158,1796.27,1603.81,2023-03-10,9999-12-31
504097,2159,17.86,15.95,2022-01-01,2024-11-05
504098,2159,18.56,16.57,2024-11-06,9999-12-31
504099,2160,74.98,66.95,2022-01-01,2023-11-18
504100,2160,73.98,66.05,2023-11-19,9999-12-31
504101,2161,136.58,121.95,2022-01-01,2023-03-09
504102,2161,141.0,125.89,2023-03-10,2023-03-31
504103,2161,144.55,129.06,2023-04-01,9999-12-31
504104,2162,637.22,568.95,2022-01-01,2023-10-07
504105,2162,684.39,611.06,2023-10-08,2024-08-16
504106,2162,694.16,619.79,2024-08-17,2024-11-12
504107,2162,702.65,627.37,2024-11-13,9999-12-31
504108,2163,604.74,539.95,2022-01-01,2024-09-29
504109,2163,630.13,562.62,2024-09-30,9999-12-31
504110,2164,288.9,257.95,2022-01-01,2024-05-08
504111,2164,274.16,244.79,2024-05-09,2024-06-12
504112,2164,284.41,253.94,2024-06-13,9999-12-31
504113,2165,981.06,875.95,2022-01-01,2023-09-22
504114,2165,1105.23,986.81,2023-09-23,2023-12-16
504115,2165,1104.21,985.9,2023-12-17,2024-08-20
504116,2165,1200.16,1071.57,2024-08-21,2024-09-02
504117,2165,1202.13,1073.33,2024-09-03,9999-12-31
504118,2166,487.14,434.95,2022-01-01,2023-11-02
504119,2166,464.18,414.45,2023-11-03,2024-01-14
504120,2166,512.93,457.97,2024-01-15,2024-04-25
504121,2166,547.47,488.81,2024-04-26,9999-12-31
504122,2167,206.02,183.95,2022-01-01,2023-10-12
504123,2167,212.18,189.45,2023-10-13,2023-11-24
504124,2167,248.56,221.93,2023-11-25,2024-06-26
504125,2167,274.7,245.27,2024-06-27,2024-06-27
504126,2167,288.46,257.55,2024-06-28,9999-12-31
504127,2168,227.3,202.95,2022-01-01,2023-04-24
504128,2168,243.97,217.83,2023-04-25,2023-09-13
504129,2168,264.23,235.92,2023-09-14,9999-12-31
504130,2169,319.14,284.95,2022-01-01,2024-03-04
504131,2169,298.22,266.27,2024-03-05,2024-03-23
504132,2169,325.83,290.92,2024-03-24,2024-07-07
504133,2169,331.45,295.94,2024-07-08,2024-10-16
504134,2169,344.43,307.53,2024-10-17,9999-12-31
504135,2170,353.86,315.95,2022-01-01,2024-01-31
504136,2170,376.4,336.07,2024-02-01,2024-06-06
504137,2170,390.54,348.7,2024-06-07,2024-10-02
504138,2170,363.44,324.5,2024-10-03,9999-12-31
504139,2171,330.34,294.95,2022-01-01,2023-10-24
504140,2171,338.18,301.95,2023-10-25,2024-06-05
504141,2171,346.88,309.71,2024-06-06,9999-12-31
504142,2172,377.38,336.95,2022-01-01,2024-11-07
504143,2172,373.42,333.41,2024-11-08,9999-12-31
504144,2173,629.38,561.95,2022-01-01,2023-08-31
504145,2173,682.48,609.36,2023-09-01,2024-07-25
504146,2173,720.98,643.73,2024-07-26,2024-08-30
504147,2173,813.22,726.09,2024-08-31,9999-12-31
504148,2174,73.86,65.95,2022-01-01,2023-07-25
504149,2174,79.81,71.26,2023-07-26,2023-12-21
504150,2174,80.32,71.71,2023-12-22,2024-04-26
504151,2174,78.06,69.7,2024-04-27,9999-12-31
504152,2175,50.34,44.95,2022-01-01,2023-03-13
504153,2175,49.84,44.5,2023-03-14,2023-05-30
504154,2175,57.58,51.41,2023-05-31,2024-06-25
504155,2175,56.49,50.44,2024-06-26,9999-12-31
504156,2176,540.9,482.95,2022-01-01,2023-12-18
504157,2176,617.77,551.58,2023-12-19,9999-12-31
504158,2177,33.54,29.95,2022-01-01,2023-04-30
504159,2177,35.24,31.46,2023-05-01,2024-02-04
504160,2177,36.03,32.17,2024-02-05,2024-05-29
504161,2177,37.06,33.09,2024-05-30,9999-12-31
504162,2178,262.02,233.95,2022-01-01,2023-07-17
504163,2178,267.47,238.81,2023-07-18,2024-01-27
504164,2178,286.79,256.06,2024-01-28,9999-12-31
504165,2179,272.1,242.95,2022-01-01,2024-10-23
504166,2179,282.9,252.59,2024-10-24,9999-12-31
504167,2180,54.82,48.95,2022-01-01,2023-12-15
504168,2180,58.34,52.09,2023-12-16,2024-01-07
504169,2180,60.92,54.39,2024-01-08,2024-02-14
504170,2180,61.17,54.62,2024-02-15,9999-12-31
504171,2181,659.62,588.95,2022-01-01,2024-01-14
504172,2181,674.04,601.82,2024-01-15,2024-06-11
504173,2181,663.7,592.59,2024-06-12,9999-12-31
504174,2182,114.18,101.95,2022-01-01,2024-06-13
504175,2182,133.8,119.46,2024-06-14,2024-09-04
504176,2182,136.63,121.99,2024-09-05,9999-12-31
504177,2183,490.5,437.95,2022-01-01,2023-06-03
504178,2183,494.28,441.32,2023-06-04,2023-09-24
504179,2183,534.33,477.08,2023-09-25,2024-05-18
504180,2183,565.07,504.53,2024-05-19,9999-12-31
504181,2184,385.22,343.95,2022-01-01,2024-01-09
504182,2184,403.58,360.34,2024-01-10,2024-06-06
504183,2184,456.62,407.7,2024-06-07,2024-08-27
504184,2184,529.73,472.97,2024-08-28,9999-12-31
504185,2185,117.54,104.95,2022-01-01,2023-03-01
504186,2185,120.33,107.44,2023-03-02,2023-06-22
504187,2185,116.47,103.99,2023-06-23,2023-12-07
504188,2185,116.5,104.02,2023-12-08,9999-12-31
504189,2186,302.34,269.95,2022-01-01,2023-06-17
504190,2186,291.61,260.37,2023-06-18,2024-06-28
504191,2186,319.41,285.19,2024-06-29,2024-08-04
504192,2186,326.39,291.42,2024-08-05,2024-11-07
504193,2186,320.98,286.59,2024-11-08,9999-12-31
504194,2187,993.38,886.95,2022-01-01,2023-09-13
504195,2187,958.22,855.55,2023-09-14,9999-12-31
504196,2188,417.7,372.95,2022-01-01,2024-08-10
504197,2188,418.02,373.23,2024-08-11,2024-10-11
504198,2188,459.48,410.25,2024-10-12,2024-11-12
504199,2188,510.65,455.94,2024-11-13,9999-12-31
504200,2189,307.94,274.95,2022-01-01,2023-09-24
504201,2189,302.42,270.02,2023-09-25,2023-10-10
504202,2189,294.01,262.51,2023-10-11,2024-04-05
504203,2189,283.6,253.21,2024-04-06,2024-10-25
504204,2189,294.32,262.79,2024-10-26,9999-12-31
504205,2190,443.46,395.95,2022-01-01,2023-08-02
504206,2190,492.43,439.67,2023-08-03,2024-05-23
504207,2190,530.75,473.88,2024-05-24,2024-11-13
504208,2190,529.54,472.8,2024-11-14,9999-12-31
504209,2191,157.86,140.95,2022-01-01,2023-08-08
504210,2191,171.82,153.41,2023-08-09,2024-05-20
504211,2191,185.37,165.51,2024-05-21,2024-10-24
504212,2191,210.12,187.61,2024-10-25,9999-12-31
504213,2192,251.94,224.95,2022-01-01,2023-07-29
504214,2192,249.39,222.67,2023-07-30,2024-01-10
504215,2192,244.92,218.68,2024-01-11,9999-12-31
504216,2193,498.34,444.95,2022-01-01,2023-12-23
504217,2193,535.62,478.23,2023-12-24,2024-08-11
504218,2193,598.16,534.07,2024-08-12,9999-12-31
504219,2194,199.3,177.95,2022-01-01,2023-03-18
504220,2194,211.78,189.09,2023-03-19,2024-03-29
504221,2194,231.69,206.87,2024-03-30,2024-09-17
504222,2194,256.54,229.05,2024-09-18,2024-09-29
504223,2194,262.84,234.68,2024-09-30,9999-12-31
504224,2195,68.26,60.95,2022-01-01,2023-09-26
